filename,CE_hubert,CU_hubert,PC_hubert,PQ_hubert,CE_wavlm,CU_wavlm,PC_wavlm,PQ_wavlm
5-260011-A-34.wav,3.1372179985046387,6.062326908111572,1.9052220582962036,7.25369930267334,2.9814178943634038,5.470784187316895,1.9887858629226685,7.600217819213867
5-260164-A-23.wav,3.3722610473632812,5.607020854949951,2.852555513381958,5.9720916748046875,2.3493661880493164,5.316548824310303,2.146904468536377,5.948793888092041
5-260432-A-39.wav,3.1382784843444824,6.063614845275879,1.905867099761963,7.253700256347656,3.632516860961914,6.720747470855713,2.011277198791504,7.885697841644287
5-260433-A-39.wav,3.1370835304260254,6.0621538162231445,1.9051072597503662,7.253662586212158,3.61109471321106,6.72165584564209,2.0150036811828613,7.986610412597656
5-260434-A-39.wav,3.138725519180298,6.064113140106201,1.9062315225601196,7.2536396980285645,3.7520132064819336,6.779914379119873,1.944957137107849,7.858205795288086
5-260875-A-35.wav,2.954845905303955,4.812130928039551,3.0020058155059814,5.388835906982422,2.1047801971435547,4.193502426147461,2.253262042999268,5.169316291809082
5-261325-A-9.wav,3.0312461853027344,4.947247505187988,2.9992589950561523,5.492757797241211,3.495464324951172,4.400632381439209,3.568183660507202,5.404009819030762
5-261433-A-15.wav,3.1330201625823975,6.056689262390137,1.9028739929199219,7.251874923706055,3.309065818786621,6.065393924713135,1.97283673286438,8.084144592285156
5-261439-A-15.wav,3.2887818813323975,5.426664352416992,2.9350619316101074,5.850433349609375,3.4537172317504883,5.144854545593262,2.7419466972351074,6.156272888183594
5-261464-A-23.wav,3.0584983825683594,4.996133804321289,2.9956705570220947,5.528756141662598,2.9364588260650635,5.849262714385986,2.2366139888763428,6.487306118011475
5-262641-A-15.wav,3.2580597400665283,5.365214824676514,2.9491159915924072,5.805929660797119,3.971003532409668,5.919975757598877,3.087648391723633,6.444239616394043
5-262957-A-22.wav,3.0545401573181152,4.9886956214904785,2.996412992477417,5.523643970489502,3.749425411224365,6.785365104675293,2.3637566566467285,5.276076316833496
5-263490-A-25.wav,3.040346384048462,4.963443279266357,2.9980380535125732,5.504837989807129,3.2600486278533936,5.096714973449707,2.991265296936035,6.014700889587402
5-263491-A-25.wav,3.4141933917999268,5.667314529418945,2.883748769760132,6.039907455444336,2.654179096221924,5.138099670410156,2.357401132583618,6.079117298126221
5-263501-A-25.wav,3.2055177688598633,5.264217376708984,2.9655795097351074,5.729952812194824,2.9917805194854736,5.217624664306641,2.5310702323913574,5.980640888214111
5-263775-A-26.wav,3.5699801445007324,5.997411727905273,2.7807273864746094,6.317151069641113,5.319767951965332,6.497506141662598,1.722095251083374,7.278930187225342
5-263775-B-26.wav,3.541712999343872,5.933729648590088,2.8042101860046387,6.26137113571167,4.872550010681152,5.996579647064209,1.8678374290466309,6.833033084869385
5-263831-A-6.wav,3.1440718173980713,5.151401042938232,2.98095440864563,5.645374298095703,4.412534236907959,5.433173656463623,3.5704212188720703,6.129807472229004
5-263831-B-6.wav,3.200497627258301,5.255303859710693,2.9679462909698486,5.724050521850586,4.522984981536865,5.561917781829834,3.402840614318848,6.217113018035889
5-263902-A-36.wav,2.959526300430298,4.820295810699463,3.0022623538970947,5.395370006561279,1.839771270751953,5.030041694641113,1.988888144493103,5.150763034820557
5-51149-A-25.wav,3.5338335037231445,5.925026893615723,2.792095184326172,6.24894905090332,2.941727876663208,6.506731033325195,2.4771971702575684,6.663024425506592
5-61635-A-8.wav,3.376528263092041,5.594124794006348,2.9019057750701904,5.982855319976807,3.6568386554718018,5.63883638381958,2.968888998031616,6.911924362182617
5-9032-A-0.wav,3.139827013015747,6.065371036529541,1.9069815874099731,7.25378942489624,4.268674373626709,6.688403129577637,1.8778873682022093,7.850306034088135
